,walkscore,walktype,lat,long,biketype,bikescore,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat_1,long_1,street_name,city,state,zip_code,mortgage_rate_3
89,59.0,Somewhat Walkable,47.4945,-121.776,Bikeable,54.0,June 2021,550000.0,4,2.5,1620,12535,2.0,NO,NO,NO,AVERAGE,Average,7 Average,Gas,PUBLIC,1620,0,490,60,1992,0,47.495,-121.77600000000001,360 Ogle Place Northeast,North Bend,Washington,98045,2.975
90,35.0,Car-Dependent,47.4855,-122.2485,Somewhat Bikeable,8.0,July 2021,585000.0,3,1.5,1870,14015,2.0,NO,NO,NO,GOOD,Average,8 Good,Electricity,PRIVATE,1870,690,590,530,1930,0,47.486000000000004,-122.24799999999999,13003 69th Avenue South,Seattle,Washington,98178,2.8680000000000003
91,41.0,Car-Dependent,47.3265,-122.3535,Somewhat Bikeable,45.0,March 2022,639000.0,4,2.0,3080,18000,1.0,NO,NO,YES,NONE,Good,7 Average,Oil,PRIVATE,1540,1540,0,0,1958,0,47.326,-122.353,1426 Southwest Dash Point Road,Federal Way,Washington,98023,4.172
92,47.0,Car-Dependent,47.6565,-122.286,Bikeable,64.0,February 2022,3322000.0,5,4.0,4330,10010,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,2980,1350,290,450,1950,1998,47.656000000000006,-122.286,3946 NE Surber Dr,Seattle,Washington,98105,3.762
93,81.0,Very Walkable,47.574,-122.382,Very Bikeable,73.0,October 2021,857000.0,3,2.0,1280,6675,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1280,0,380,600,1949,0,47.574,-122.382,3245 39th Avenue Southwest,Seattle,Washington,98116,3.068
94,77.0,Very Walkable,47.706,-122.343,Bikeable,69.0,September 2021,595000.0,3,2.5,1560,1005,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1170,570,180,50,2008,0,47.706,-122.34299999999999,10546 Midvale Ave N,Seattle,Washington,98133,2.9
95,37.0,Car-Dependent,47.3565,-122.0535,Somewhat Bikeable,36.0,February 2022,880311.0,3,2.5,3060,4992,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3060,0,420,200,2022,0,47.356,-122.053,27425 216th Place Southeast,Maple Valley,Washington,98038,3.762
96,52.0,Somewhat Walkable,47.6025,-122.2065,Somewhat Bikeable,8.0,July 2021,5900000.0,6,6.5,5600,20973,2.0,NO,NO,NO,NONE,Average,11 Excellent,Electricity,PUBLIC,4000,2480,880,1220,2019,0,47.602,-122.20700000000001,989 100th Avenue Southeast,Bellevue,Washington,98004,2.8680000000000003
97,77.0,Very Walkable,47.7165,-122.301,Bikeable,61.0,May 2022,751000.0,2,1.0,890,5600,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,890,0,0,0,1940,0,47.716,-122.301,2517 Northeast 120th Street,Seattle,Washington,98125,5.23
98,64.0,Somewhat Walkable,47.6415,-122.3145,Bikeable,69.0,July 2021,1115000.0,3,2.0,1520,3942,1.0,NO,NO,YES,NONE,Very Good,7 Average,Gas,PUBLIC,760,760,0,70,1928,0,47.641999999999996,-122.314,2512 Everett Avenue East,Seattle,Washington,98102,2.8680000000000003
99,21.0,Car-Dependent,47.5305,-122.205,Bikeable,61.0,November 2021,2900000.0,3,2.0,2630,5770,1.0,YES,NO,NO,EXCELLENT,Average,10 Very Good,Gas,PUBLIC,1620,1490,480,660,2012,0,47.53,-122.205,4169 Williams Avenue North,Renton,Washington,98056,3.068
100,1.0,Car-Dependent,47.337,-122.3415,Somewhat Bikeable,4.0,November 2021,1050000.0,6,3.0,3260,11999,1.0,NO,NO,NO,GOOD,Good,8 Good,Gas,PUBLIC,1860,1570,530,490,1971,0,47.336999999999996,-122.34200000000001,602 Southwest 297th Street,Federal Way,Washington,98023,3.068
101,28.0,Car-Dependent,47.4825,-122.2755,Somewhat Bikeable,28.0,December 2021,500000.0,4,3.0,2490,6922,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2490,0,390,0,2002,0,47.482,-122.275,13421 48th Avenue South,Tukwila,Washington,98168,3.0980000000000003
102,82.0,Very Walkable,47.6415,-122.3625,Bikeable,58.0,August 2021,1475000.0,4,2.0,3110,5715,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1990,1120,0,290,1910,0,47.641999999999996,-122.36200000000001,2557 4th Avenue West,Seattle,Washington,98119,2.842
103,69.0,Somewhat Walkable,47.6055,-122.133,Bikeable,53.0,June 2021,1050000.0,3,1.5,1320,7920,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1320,0,510,0,1961,0,47.606,-122.133,438 155th Avenue Southeast,Bellevue,Washington,98007,2.975
104,73.0,Very Walkable,47.478,-122.2245,Somewhat Bikeable,44.0,September 2021,520000.0,4,1.0,1330,8040,1.5,NO,NO,YES,NONE,Average,7 Average,Oil,PUBLIC,1330,1040,280,680,1900,0,47.478,-122.225,532 Southwest Sunset Boulevard,Renton,Washington,98057,2.9
105,94.0,Walker's Paradise,47.6265,-122.3205,Biker's Paradise,93.0,March 2022,1450000.0,4,2.0,2730,2711,2.0,NO,NO,YES,NONE,Very Good,8 Good,Gas,PUBLIC,1820,910,0,150,1923,0,47.626000000000005,-122.32,719 10th Avenue East,Seattle,Washington,98102,4.172
106,64.0,Somewhat Walkable,47.6355,-122.3175,Very Bikeable,81.0,June 2021,1450000.0,5,2.5,3110,5000,2.0,NO,NO,NO,NONE,Fair,9 Better,Gas,PUBLIC,2310,1150,0,170,1911,0,47.635,-122.318,1061 East Blaine Street,Seattle,Washington,98102,2.975
107,9.0,Car-Dependent,47.3655,-122.0775,Somewhat Bikeable,23.0,June 2022,594000.0,3,2.0,1390,8130,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1390,0,460,40,1983,0,47.36600000000001,-122.07700000000001,19750 Southeast 263rd Place,Covington,Washington,98042,5.522
108,90.0,Very Walkable,47.5545,-122.2875,Bikeable,67.0,September 2021,500000.0,2,1.0,900,4284,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,750,750,260,0,1950,0,47.553999999999995,-122.288,3536 South Brandon Street,Seattle,Washington,98118,2.9
109,1.0,Car-Dependent,47.7375,-122.103,Somewhat Bikeable,8.0,October 2021,1839000.0,4,2.5,4190,28227,2.0,NO,NO,NO,NONE,Good,11 Excellent,Gas,PRIVATE,4190,0,930,980,1986,0,47.738,-122.103,15129 177th Place Northeast,Woodinville,Washington,98072,3.068
110,1.0,Car-Dependent,47.394,-122.1285,Somewhat Bikeable,22.0,February 2022,1775000.0,4,4.0,4790,216790,2.0,NO,NO,NO,NONE,Average,11 Excellent,Gas,PRIVATE,4790,0,690,110,1988,0,47.394,-122.12799999999999,23292 160th Avenue Southeast,Kent,Washington,98042,3.762
111,93.0,Walker's Paradise,47.676,-122.376,Biker's Paradise,90.0,May 2022,675000.0,2,1.5,1000,1000,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,920,310,230,40,2007,0,47.676,-122.376,1419A NW 65th St,Seattle,Washington,98107,5.23
112,6.0,Car-Dependent,47.4405,-122.073,Somewhat Bikeable,17.0,April 2022,500000.0,3,2.5,2000,212572,1.0,NO,NO,YES,NONE,Average,7 Average,Electricity,PRIVATE,2000,0,0,300,1950,0,47.44,-122.073,18001 Renton Maple Valley Road Southeast,Maple Valley,Washington,98038,4.982
113,64.0,Somewhat Walkable,47.7495,-122.313,Bikeable,56.0,August 2021,450000.0,2,1.0,780,7288,1.0,NO,NO,YES,NONE,Average,6 Low Average,Electricity,PUBLIC,780,0,340,0,1948,0,47.75,-122.31299999999999,16614 15th Avenue Northeast,Shoreline,Washington,98155,2.842
114,2.0,Car-Dependent,47.5455,-122.2095,Somewhat Bikeable,32.0,December 2021,7480000.0,4,4.5,5060,25900,2.0,YES,NO,NO,GOOD,Average,12 Luxury,Gas,PUBLIC,5060,0,900,640,2001,2005,47.545,-122.21,6430 East Mercer Way,Mercer Island,Washington,98040,3.0980000000000003
115,59.0,Somewhat Walkable,47.5755,-122.3955,Bikeable,58.0,March 2022,1772000.0,4,4.0,2900,11160,1.5,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2500,1370,0,230,1925,0,47.576,-122.395,3038 50th Avenue Southwest,Seattle,Washington,98116,4.172
116,62.0,Somewhat Walkable,47.631,-122.3685,Bikeable,68.0,April 2022,2035000.0,5,3.5,3030,3600,1.5,NO,NO,NO,AVERAGE,Good,8 Good,Gas,PUBLIC,2090,1260,0,360,1904,0,47.631,-122.369,1403 9th Avenue West,Seattle,Washington,98119,4.982
117,71.0,Very Walkable,47.538,-122.3925,Very Bikeable,72.0,April 2022,1050000.0,3,2.5,2000,1608,3.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1350,650,0,610,2013,0,47.538000000000004,-122.39200000000001,4615 Southwest Othello Street,Seattle,Washington,98136,4.982
118,73.0,Very Walkable,47.5605,-122.3145,Very Bikeable,83.0,May 2022,858000.0,3,2.0,1960,5865,1.0,NO,NO,YES,NONE,Good,7 Average,Oil,PUBLIC,980,980,0,0,1940,0,47.56,-122.314,4829 15th Avenue South,Seattle,Washington,98108,5.23
119,30.0,Car-Dependent,47.667,-122.1405,Bikeable,52.0,August 2021,1200000.0,5,2.0,1920,9866,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1340,1150,860,110,1967,0,47.667,-122.14,6820 150th Avenue Northeast,Redmond,Washington,98052,2.842
120,15.0,Car-Dependent,47.58,-121.983,Somewhat Bikeable,14.0,July 2021,1500000.0,4,2.5,3330,30512,2.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PRIVATE,3330,0,750,70,1990,0,47.58,-121.98299999999999,26601 Southeast Duthie Hill Road,Issaquah,Washington,98029,2.8680000000000003
121,7.0,Car-Dependent,47.6535,-122.157,Somewhat Bikeable,39.0,August 2021,2100000.0,4,2.0,2890,34848,2.0,NO,NO,NO,NONE,Good,9 Better,Electricity,PRIVATE,2890,0,730,1560,1977,0,47.653999999999996,-122.15700000000001,5265 140th Avenue Northeast,Bellevue,Washington,98005,2.842
122,52.0,Somewhat Walkable,47.7345,-122.1825,Somewhat Bikeable,42.0,October 2021,855000.0,3,2.5,1900,8784,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1160,1040,480,270,1975,0,47.735,-122.182,11915 Northeast 148th Street,Kirkland,Washington,98034,3.068
123,3.0,Car-Dependent,47.544,-121.8615,Somewhat Bikeable,17.0,May 2022,1860000.0,4,2.5,3320,5730,2.0,NO,YES,NO,NONE,Good,9 Better,Gas,PUBLIC,2520,800,370,310,2011,0,47.544,-121.86200000000001,6305 Whitaker Lane Southeast,Snoqualmie,Washington,98065,5.23
124,91.0,Walker's Paradise,47.6685,-122.3685,Biker's Paradise,93.0,April 2022,1200000.0,2,1.5,1770,1054,3.0,NO,NO,NO,NONE,Average,9 Better,Electricity,PUBLIC,1650,420,300,230,2021,0,47.668,-122.368,5306 9th Avenue Northwest,Seattle,Washington,98107,4.982
125,23.0,Car-Dependent,47.5455,-122.3565,Bikeable,66.0,December 2021,515000.0,1,1.0,810,12031,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,650,650,250,0,1952,0,47.545,-122.35700000000001,6502 18th Avenue Southwest,Seattle,Washington,98106,3.0980000000000003
126,31.0,Car-Dependent,47.4465,-122.1675,Somewhat Bikeable,35.0,February 2022,517000.0,3,1.5,1550,15200,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,1550,0,0,0,1957,0,47.446999999999996,-122.16799999999999,17414 129th Avenue Southeast,Renton,Washington,98058,3.762
127,62.0,Somewhat Walkable,47.3595,-122.0265,Bikeable,51.0,September 2021,892589.0,4,2.5,2560,4116,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2560,0,510,260,2021,0,47.36,-122.02600000000001,27016 235th Place Southeast,Maple Valley,Washington,98038,2.9
128,93.0,Walker's Paradise,47.6235,-122.325,Very Bikeable,80.0,October 2021,1056000.0,3,3.5,1730,1349,3.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1350,380,0,120,2009,0,47.623000000000005,-122.325,411 B Summit Ave E,Seattle,Washington,98102,3.068
129,12.0,Car-Dependent,47.3805,-122.097,Somewhat Bikeable,24.0,November 2021,800000.0,5,2.5,2400,11786,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2400,0,750,90,2003,0,47.381,-122.09700000000001,18329 Southeast 247th Street,Covington,Washington,98042,3.068
130,30.0,Car-Dependent,47.3295,-122.301,Somewhat Bikeable,33.0,November 2021,360000.0,2,1.5,1120,9583,1.0,NO,NO,NO,AVERAGE,Average,6 Low Average,Oil,PUBLIC,700,700,0,200,1940,0,47.32899999999999,-122.301,2519 South 304th Street,Federal Way,Washington,98003,3.068
131,0.0,Car-Dependent,47.5425,-121.9815,Somewhat Bikeable,9.0,July 2021,4940000.0,5,5.5,9440,112384,2.5,NO,YES,NO,NONE,Average,12 Luxury,Gas,PRIVATE,9440,0,870,390,2014,0,47.542,-121.98100000000001,27126 Southeast Grand Ridge Drive,Issaquah,Washington,98029,2.8680000000000003
132,11.0,Car-Dependent,47.367,-122.0835,Somewhat Bikeable,23.0,July 2021,558000.0,3,2.5,1670,7245,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1300,710,450,120,1990,0,47.367,-122.083,26109 193rd Place Southeast,Covington,Washington,98042,2.8680000000000003
133,70.0,Very Walkable,47.6865,-122.334,Very Bikeable,81.0,November 2021,1662000.0,3,2.0,2470,6700,1.5,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1770,1270,0,220,1946,0,47.68600000000001,-122.334,2048 North 78th Street,Seattle,Washington,98103,3.068
134,77.0,Very Walkable,47.61,-122.298,Biker's Paradise,94.0,May 2022,4015625.0,3,3.5,1820,1101,3.0,NO,NO,NO,NONE,Average,9 Better,Electricity,PUBLIC,1820,480,480,600,2019,0,47.61,-122.29799999999999,26th Avenue,Seattle,Washington,98122,5.23
135,16.0,Car-Dependent,47.487,-121.7565,Somewhat Bikeable,13.0,July 2021,1075000.0,4,2.5,2600,19365,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PRIVATE,2600,0,670,640,2006,0,47.486999999999995,-121.756,43727 Southeast Mount Si Road,North Bend,Washington,98045,2.8680000000000003
136,5.0,Car-Dependent,47.7405,-122.208,Somewhat Bikeable,37.0,January 2022,1033000.0,4,2.0,2040,9627,1.0,NO,NO,YES,NONE,Average,7 Average,Oil,PRIVATE,2040,0,480,50,1926,1993,47.74,-122.208,15423 Waynita Way NE,Bothell,Washington,98011,3.445
137,8.0,Car-Dependent,47.5845,-122.1135,Somewhat Bikeable,18.0,July 2021,1800000.0,4,3.0,2120,14979,1.0,NO,NO,NO,GOOD,Good,7 Average,Gas,PUBLIC,1430,1430,440,430,1962,0,47.583999999999996,-122.11399999999999,2814 170th Avenue Southeast,Bellevue,Washington,98008,2.8680000000000003
138,12.0,Car-Dependent,47.331,-122.1975,Somewhat Bikeable,12.0,October 2021,625000.0,4,2.0,2610,13714,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PRIVATE,1410,1200,620,480,1971,0,47.331,-122.198,10704 Southeast 304th Street,Auburn,Washington,98092,3.068
139,74.0,Very Walkable,47.5815,-122.307,Very Bikeable,89.0,February 2022,930000.0,3,1.0,1490,4000,1.5,NO,NO,NO,AVERAGE,Good,6 Low Average,Gas,PUBLIC,1190,360,0,370,1919,0,47.581,-122.307,2356 20th Avenue South,Seattle,Washington,98144,3.762
140,64.0,Somewhat Walkable,47.4615,-122.3505,Somewhat Bikeable,43.0,May 2022,368000.0,3,2.0,1960,7633,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,980,980,0,240,1918,2010,47.461000000000006,-122.35,15820 12th Avenue Southwest,Burien,Washington,98166,5.23
141,15.0,Car-Dependent,47.6475,-121.896,Somewhat Bikeable,40.0,October 2021,1009500.0,4,2.5,3330,11930,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,3330,0,640,220,2017,0,47.648,-121.896,4421 333rd Ave NE,Carnation,Washington,98014,3.068
142,54.0,Somewhat Walkable,47.3655,-122.0295,Bikeable,55.0,February 2022,940000.0,3,2.5,2340,6331,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2340,0,660,220,2003,0,47.36600000000001,-122.03,23415 Southeast 262nd Place,Maple Valley,Washington,98038,3.762
143,44.0,Car-Dependent,47.718,-122.3625,Somewhat Bikeable,38.0,November 2021,1600000.0,4,2.5,2500,9792,2.0,NO,NO,NO,AVERAGE,Average,9 Better,Gas,PUBLIC,1670,1170,730,510,1984,0,47.718,-122.363,12045 4th Avenue Northwest,Seattle,Washington,98177,3.068
144,76.0,Very Walkable,47.6355,-122.283,Somewhat Bikeable,42.0,May 2022,2042000.0,3,2.0,2620,7200,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2620,1290,0,790,1910,1973,47.635,-122.28299999999999,1817 39th Avenue East,Seattle,Washington,98112,5.23
145,86.0,Very Walkable,47.6865,-122.3745,Very Bikeable,76.0,February 2022,1410000.0,4,4.0,1930,6350,1.5,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1070,860,0,180,1913,2010,47.68600000000001,-122.374,7741 14th Avenue Northwest,Seattle,Washington,98117,3.762
146,34.0,Car-Dependent,47.3535,-122.0265,Somewhat Bikeable,44.0,June 2021,810000.0,4,2.5,2720,5757,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2720,0,560,50,2006,0,47.353,-122.02600000000001,27664 236th Court Southeast,Maple Valley,Washington,98038,2.975
147,50.0,Car-Dependent,47.5545,-122.3655,Bikeable,68.0,March 2022,540000.0,1,1.0,690,2498,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,690,0,0,80,1938,1994,47.553999999999995,-122.366,5407 26th Avenue Southwest,Seattle,Washington,98106,4.172
148,78.0,Very Walkable,47.688,-122.3835,Very Bikeable,77.0,June 2021,1400000.0,4,2.5,2400,5300,1.5,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1250,1150,0,0,1939,0,47.688,-122.384,8025 21st Avenue Northwest,Seattle,Washington,98117,2.975
149,23.0,Car-Dependent,47.6385,-122.1135,Somewhat Bikeable,39.0,November 2021,1700000.0,5,3.0,2700,7154,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1350,1350,530,460,1975,0,47.638000000000005,-122.11399999999999,3028 169th Avenue Northeast,Bellevue,Washington,98008,3.068
150,59.0,Somewhat Walkable,47.6505,-122.4015,Bikeable,59.0,May 2022,862000.0,3,3.5,1500,1280,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1200,520,220,0,2005,0,47.651,-122.40100000000001,3424A 34th Ave W,Seattle,Washington,98199,5.23
151,40.0,Car-Dependent,47.571,-122.2845,Very Bikeable,80.0,March 2022,1625000.0,4,2.0,1780,5866,1.5,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1780,860,0,0,1920,0,47.571000000000005,-122.28399999999999,3619 Bellavista Avenue South,Seattle,Washington,98144,4.172
152,18.0,Car-Dependent,47.6625,-122.1795,Bikeable,58.0,March 2022,1330000.0,3,1.0,1410,9063,1.5,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1410,0,0,110,1962,0,47.663000000000004,-122.179,12004 Northeast 62nd Street,Kirkland,Washington,98033,4.172
153,66.0,Somewhat Walkable,47.6025,-122.1285,Somewhat Bikeable,34.0,July 2021,1300000.0,5,2.0,1720,7400,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1010,1010,0,200,1956,0,47.602,-122.12899999999999,15810 Southeast 10th Street,Bellevue,Washington,98008,2.8680000000000003
154,38.0,Car-Dependent,47.3235,-122.3355,Somewhat Bikeable,42.0,September 2021,660000.0,4,2.5,2441,7200,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2441,0,626,35,2007,0,47.324,-122.336,180 Southwest 310th Street,Federal Way,Washington,98023,2.9
155,58.0,Somewhat Walkable,47.2875,-122.1855,Somewhat Bikeable,14.0,March 2022,670000.0,2,1.0,1270,46017,1.0,NO,NO,YES,NONE,Good,7 Average,Oil,PUBLIC,1270,570,0,40,1928,0,47.288000000000004,-122.186,3216 Auburn Way South,Auburn,Washington,98092,4.172
156,93.0,Walker's Paradise,47.676,-122.3085,Very Bikeable,83.0,June 2021,1200000.0,4,3.5,2410,3060,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1820,680,0,0,1917,0,47.676,-122.309,6509 18th Avenue Northeast,Seattle,Washington,98115,2.975
157,7.0,Car-Dependent,47.259,-122.1015,Somewhat Bikeable,26.0,August 2021,727000.0,4,2.0,2270,91911,1.0,NO,NO,NO,GOOD,Very Good,7 Average,Electricity,PRIVATE,2270,0,570,0,1968,0,47.25899999999999,-122.102,38221 181st Avenue Southeast,Auburn,Washington,98092,2.842
158,0.0,Car-Dependent,47.3715,-121.9635,Somewhat Bikeable,21.0,July 2021,970000.0,4,3.0,2930,96990,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,2930,0,870,400,1994,0,47.371,-121.963,28518 Southeast 258th Street,Ravensdale,Washington,98051,2.8680000000000003
159,31.0,Car-Dependent,47.5695,-121.9935,Somewhat Bikeable,41.0,July 2021,1671000.0,4,2.5,3120,8792,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,3120,0,760,60,1992,0,47.57,-121.993,4060 259th Avenue Southeast,Sammamish,Washington,98029,2.8680000000000003
160,94.0,Walker's Paradise,47.5995,-122.3055,Biker's Paradise,90.0,November 2021,800000.0,3,2.5,1330,1329,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1040,470,180,340,2016,0,47.6,-122.306,212 20th Avenue South,Seattle,Washington,98144,3.068
161,26.0,Car-Dependent,47.5425,-122.214,Somewhat Bikeable,14.0,February 2022,2420000.0,4,3.0,2840,10000,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1540,1740,420,530,1957,0,47.542,-122.214,9355 Southeast 68th Street,Mercer Island,Washington,98040,3.762
162,32.0,Car-Dependent,47.5005,-122.3655,Somewhat Bikeable,36.0,August 2021,750000.0,3,1.0,1610,7500,1.0,NO,NO,NO,NONE,Good,7 Average,Oil,PUBLIC,1610,0,0,0,1953,0,47.5,-122.366,11510 27th Avenue Southwest,Burien,Washington,98146,2.842
163,68.0,Somewhat Walkable,47.4855,-122.1465,Somewhat Bikeable,48.0,July 2021,1048000.0,4,2.5,3160,7692,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3160,0,700,260,2004,0,47.486000000000004,-122.146,5501 Northeast 3rd Street,Renton,Washington,98059,2.8680000000000003
164,36.0,Car-Dependent,47.448,-122.1405,Somewhat Bikeable,33.0,September 2021,1220000.0,3,2.5,2446,9600,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2446,0,440,0,1968,2014,47.448,-122.14,14829 Southeast 172nd Place,Renton,Washington,98058,2.9
165,29.0,Car-Dependent,47.769,-122.391,Somewhat Bikeable,41.0,July 2021,1600000.0,2,1.0,1050,27954,1.0,YES,NO,YES,EXCELLENT,Fair,6 Low Average,Oil,PUBLIC,1050,1050,310,170,1953,0,47.769,-122.391,19415 27th Avenue Northwest,Shoreline,Washington,98177,2.8680000000000003
166,83.0,Very Walkable,47.6685,-122.2965,Very Bikeable,79.0,July 2021,960000.0,4,3.0,1830,5500,1.5,NO,NO,YES,NONE,Very Good,7 Average,Gas,PUBLIC,1320,510,0,280,1921,0,47.668,-122.29700000000001,2732 Northeast 54th Street,Seattle,Washington,98105,2.8680000000000003
167,16.0,Car-Dependent,47.7135,-122.2785,Somewhat Bikeable,37.0,October 2021,1650000.0,4,3.0,3480,17161,1.0,NO,NO,NO,EXCELLENT,Average,8 Good,Gas,PUBLIC,1760,1720,0,550,1961,0,47.713,-122.27799999999999,11335 Lakeside Avenue Northeast,Seattle,Washington,98125,3.068
168,34.0,Car-Dependent,47.4855,-122.322,Bikeable,50.0,November 2021,680000.0,5,3.0,2160,12763,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PRIVATE,1310,1290,520,80,2007,0,47.486000000000004,-122.322,13051 10th Avenue South,Burien,Washington,98168,3.068
169,13.0,Car-Dependent,47.763,-122.301,Somewhat Bikeable,23.0,June 2021,855000.0,5,3.0,3280,8106,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1430,1850,520,1080,1986,0,47.763000000000005,-122.301,18501 26th Avenue Northeast,Lake Forest Park,Washington,98155,2.975
170,55.0,Somewhat Walkable,47.49,-122.2425,Somewhat Bikeable,20.0,August 2021,475000.0,3,1.5,1000,7560,1.0,NO,NO,NO,NONE,Good,6 Low Average,Oil,PUBLIC,1000,0,0,0,1943,0,47.49,-122.242,12619 74th Avenue South,Seattle,Washington,98178,2.842
171,59.0,Somewhat Walkable,47.5905,-122.3865,Very Bikeable,82.0,September 2021,850000.0,3,2.5,1430,1437,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1090,570,230,80,2009,0,47.59,-122.387,1506A 44th Ave SW,Seattle,Washington,98116,2.9
172,1.0,Car-Dependent,47.6685,-122.0445,Somewhat Bikeable,22.0,February 2022,1250000.0,3,3.0,2860,145119,1.0,NO,NO,YES,NONE,Average,7 Average,Oil,PRIVATE,1530,1530,500,270,1963,0,47.668,-122.044,22212 Northeast Union Hill Road,Redmond,Washington,98053,3.762
173,76.0,Very Walkable,47.661,-122.2815,Very Bikeable,79.0,November 2021,2530000.0,5,3.5,3240,6000,1.5,NO,NO,NO,AVERAGE,Very Good,9 Better,Gas,PUBLIC,2160,1080,0,0,1932,0,47.661,-122.28200000000001,4407 43rd Avenue Northeast,Seattle,Washington,98105,3.068
174,92.0,Walker's Paradise,47.5575,-122.3835,Bikeable,56.0,February 2022,665000.0,3,3.5,1390,1080,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1100,290,0,0,2016,0,47.556999999999995,-122.383,3903B SW Hudson St,Seattle,Washington,98136,3.762
175,7.0,Car-Dependent,47.469,-122.079,,,March 2022,675000.0,3,2.0,1810,6163,1.0,NO,NO,NO,NONE,Good,6 Low Average,Electricity,PRIVATE,920,890,0,0,1943,0,47.468999999999994,-122.079,19607 Southeast 149th Street,Renton,Washington,98059,4.172
176,29.0,Car-Dependent,47.3685,-122.118,Somewhat Bikeable,32.0,November 2021,670000.0,4,2.5,2200,4500,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2200,0,510,180,2013,0,47.368,-122.118,26101 168th Place Southeast,Covington,Washington,98042,3.068
177,60.0,Somewhat Walkable,47.64,-122.3865,Bikeable,66.0,February 2022,1000000.0,3,3.5,1400,1504,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1140,490,230,0,2008,0,47.64,-122.387,2320 Thorndyke Avenue West,Seattle,Washington,98199,3.762
